,time,tagID,x,y,z,quality
0,2021-09-06 00:00:00.000,tag1,2.4889996457448125,4.195019128740174,0.0,0
1,2021-09-06 00:00:00.100,tag1,2.465389645121134,4.191941495354386,0.0,0
2,2021-09-06 00:00:00.200,tag1,2.524947716320113,4.191497932994324,0.0,0
3,2021-09-06 00:00:00.300,tag1,2.5224432058577673,4.186371339813138,0.0,0
4,2021-09-06 00:00:00.400,tag1,2.466542838632604,4.203391104910282,0.0,0
5,2021-09-06 00:00:00.500,tag1,2.509659991596643,4.187926579122987,0.0,0
6,2021-09-06 00:00:00.600,tag1,2.5084845045686097,4.1682816478107,0.0,0
7,2021-09-06 00:00:00.700,tag1,2.498065708897951,4.195863330627594,0.0,0
8,2021-09-06 00:00:00.800,tag1,2.517125520665966,4.198117075139519,0.0,0
9,2021-09-06 00:00:00.900,tag1,2.5002856530370163,4.201733165981131,0.0,0
10,2021-09-06 00:00:01.000,tag1,2.498600953107382,4.17099180070617,0.0,0
11,2021-09-06 00:00:01.100,tag1,2.483944723792025,4.168687827780223,0.0,0
12,2021-09-06 00:00:01.200,tag1,2.4925467622828963,4.204561093174488,0.0,0
13,2021-09-06 00:00:01.300,tag1,2.5230979734331886,4.208924659531437,0.0,0
14,2021-09-06 00:00:01.400,tag1,2.50077530233474,4.220612480344937,0.0,0
15,2021-09-06 00:00:01.500,tag1,2.482832406721964,4.145448294284333,0.0,0
16,2021-09-06 00:00:01.600,tag1,2.5259183030942984,4.220645911401454,0.0,0
17,2021-09-06 00:00:01.700,tag1,2.4966477403261607,4.180310358131922,0.0,0
18,2021-09-06 00:00:01.800,tag1,2.5233471321975105,4.194097915817237,0.0,0
19,2021-09-06 00:00:01.900,tag1,2.4774472112978283,4.168637817053809,0.0,0
20,2021-09-06 00:00:02.000,tag1,2.5259141662270754,4.2128351990612,0.0,0
21,2021-09-06 00:00:02.100,tag1,2.504113477616055,4.249278397537636,0.0,0
22,2021-09-06 00:00:02.200,tag1,2.499380687339676,4.368941944232842,0.0,0
23,2021-09-06 00:00:02.300,tag1,2.4860627686342096,4.333242607471329,0.0,0
24,2021-09-06 00:00:02.400,tag1,2.5017683121607655,4.370968837714545,0.0,0
25,2021-09-06 00:00:02.500,tag1,2.5202890626943883,4.414567757899294,0.0,0
26,2021-09-06 00:00:02.600,tag1,2.511136247416206,4.471943620024298,0.0,0
27,2021-09-06 00:00:02.700,tag1,2.499938180926312,4.518579658054604,0.0,0
28,2021-09-06 00:00:02.800,tag1,2.53026970131211,4.573023149456925,0.0,0
29,2021-09-06 00:00:02.900,tag1,2.4763180965578897,4.6254583189648395,0.0,0
30,2021-09-06 00:00:03.000,tag1,2.545432897434019,4.619271206680331,0.0,0
31,2021-09-06 00:00:03.100,tag1,2.5102293268153586,4.677128026968927,0.0,0
32,2021-09-06 00:00:03.200,tag1,2.5044629728013894,4.762526098159558,0.0,0
33,2021-09-06 00:00:03.300,tag1,2.515314968597769,4.753495436364882,0.0,0
34,2021-09-06 00:00:03.400,tag1,2.488795551762277,4.8089369463560026,0.0,0
35,2021-09-06 00:00:03.500,tag1,2.50676480718891,4.845596178615245,0.0,0
36,2021-09-06 00:00:03.600,tag1,2.4968902602341614,4.8962986617001345,0.0,0
37,2021-09-06 00:00:03.700,tag1,2.4677717176618987,4.9271098484722655,0.0,0
38,2021-09-06 00:00:03.800,tag1,2.521063721096685,4.947264720025416,0.0,0
39,2021-09-06 00:00:03.900,tag1,2.500580321127908,5.003631796443395,0.0,0
40,2021-09-06 00:00:04.000,tag1,2.4427262716590405,5.065583237733696,0.0,0
41,2021-09-06 00:00:04.100,tag1,2.504615683862431,5.107572686156367,0.0,0
42,2021-09-06 00:00:04.200,tag1,2.488157350671133,5.126285102615543,0.0,0
43,2021-09-06 00:00:04.300,tag1,2.4978292887365003,5.162425686584934,0.0,0
44,2021-09-06 00:00:04.400,tag1,2.457315545166065,5.220614415499694,0.0,0
45,2021-09-06 00:00:04.500,tag1,2.5143208289734975,5.245995828231548,0.0,0
46,2021-09-06 00:00:04.600,tag1,2.4706786432006584,5.282350368170067,0.0,0
47,2021-09-06 00:00:04.700,tag1,2.4887321286074777,5.327572535024696,0.0,0
48,2021-09-06 00:00:04.800,tag1,2.517395424104238,5.380042799606118,0.0,0
49,2021-09-06 00:00:04.900,tag1,2.4931415027913255,5.409850263985331,0.0,0
50,2021-09-06 00:00:05.000,tag1,2.498804145616839,5.443377399170227,0.0,0
51,2021-09-06 00:00:05.100,tag1,2.4734315930648063,5.517300504677517,0.0,0
52,2021-09-06 00:00:05.200,tag1,2.49241875505745,5.528087384041422,0.0,0
53,2021-09-06 00:00:05.300,tag1,2.484003662151061,5.575156063064247,0.0,0
54,2021-09-06 00:00:05.400,tag1,2.500599778439155,5.646247083819955,0.0,0
55,2021-09-06 00:00:05.500,tag1,2.480819974390564,5.669543073619146,0.0,0
56,2021-09-06 00:00:05.600,tag1,2.489914559056588,5.691278550650352,0.0,0
57,2021-09-06 00:00:05.700,tag1,2.540172056356948,5.736293298257409,0.0,0
58,2021-09-06 00:00:05.800,tag1,2.4884552261755224,5.76598138033211,0.0,0
59,2021-09-06 00:00:05.900,tag1,2.4904986645282254,5.782001548605023,0.0,0
60,2021-09-06 00:00:06.000,tag1,2.4768081600311325,5.853208234871069,0.0,0
61,2021-09-06 00:00:06.100,tag1,2.546781347644508,5.928077893989063,0.0,0
62,2021-09-06 00:00:06.200,tag1,2.5186189689518454,5.974850390335272,0.0,0
63,2021-09-06 00:00:06.300,tag1,2.504641606369454,5.99458119359946,0.0,0
64,2021-09-06 00:00:06.400,tag1,2.508601923549256,6.01998264793606,0.0,0
65,2021-09-06 00:00:06.500,tag1,2.5035016020992624,6.03935414606321,0.0,0
66,2021-09-06 00:00:06.600,tag1,2.4877222731237665,6.097959969261722,0.0,0
67,2021-09-06 00:00:06.700,tag1,2.5316444778052856,6.131049012000493,0.0,0
68,2021-09-06 00:00:06.800,tag1,2.5224200781496315,6.192382832326529,0.0,0
69,2021-09-06 00:00:06.900,tag1,2.439830357284278,6.207542852768247,0.0,0
70,2021-09-06 00:00:07.000,tag1,2.498639797065867,6.256503949408866,0.0,0
71,2021-09-06 00:00:07.100,tag1,2.4788696564105406,6.308539641878674,0.0,0
72,2021-09-06 00:00:07.200,tag1,2.4956384064723363,6.340994803634467,0.0,0
73,2021-09-06 00:00:07.300,tag1,2.5314247918026034,6.421247071900492,0.0,0
74,2021-09-06 00:00:07.400,tag1,2.483123244745941,6.4480206563692235,0.0,0
75,2021-09-06 00:00:07.500,tag1,2.512112551854813,6.471651765086871,0.0,0
76,2021-09-06 00:00:07.600,tag1,2.5152977124161935,6.546175077833989,0.0,0
77,2021-09-06 00:00:07.700,tag1,2.506187823765355,6.544129368963097,0.0,0
78,2021-09-06 00:00:07.800,tag1,2.474819503821447,6.627294903349663,0.0,0
79,2021-09-06 00:00:07.900,tag1,2.508133725941769,6.662450665106813,0.0,0
80,2021-09-06 00:00:08.000,tag1,2.484974449758679,6.680841960593258,0.0,0
81,2021-09-06 00:00:08.100,tag1,2.510332398332107,6.67388610542278,0.0,0
82,2021-09-06 00:00:08.200,tag1,2.492228388067718,6.654314612132843,0.0,0
83,2021-09-06 00:00:08.300,tag1,2.4900756870711027,6.67215026455707,0.0,0
84,2021-09-06 00:00:08.400,tag1,2.5079202794083764,6.655294796650248,0.0,0
85,2021-09-06 00:00:08.500,tag1,2.513573621713439,6.676440404515198,0.0,0
86,2021-09-06 00:00:08.600,tag1,2.459389166944869,6.690427816911908,0.0,0
87,2021-09-06 00:00:08.700,tag1,2.4750877653716135,6.64660799860681,0.0,0
88,2021-09-06 00:00:08.800,tag1,2.4680188107389953,6.634552789011933,0.0,0
89,2021-09-06 00:00:08.900,tag1,2.524339584818081,6.652849742201022,0.0,0
90,2021-09-06 00:00:09.000,tag1,2.487931811120012,6.686585949212183,0.0,0
91,2021-09-06 00:00:09.100,tag1,2.5009528303039694,6.624598747288899,0.0,0
92,2021-09-06 00:00:09.200,tag1,2.4896173951159684,6.646444134154933,0.0,0
93,2021-09-06 00:00:09.300,tag1,2.4749457554061656,6.636545734370032,0.0,0
94,2021-09-06 00:00:09.400,tag1,2.5195862107279865,6.662472415898657,0.0,0
95,2021-09-06 00:00:09.500,tag1,2.503416699818522,6.6828599808263975,0.0,0
96,2021-09-06 00:00:09.600,tag1,2.5092031213604162,6.673342052007626,0.0,0
97,2021-09-06 00:00:09.700,tag1,2.501184899309679,6.652956555281803,0.0,0
98,2021-09-06 00:00:09.800,tag1,2.5169391073100353,6.641688332901738,0.0,0
99,2021-09-06 00:00:09.900,tag1,2.500139139019797,6.699377297059849,0.0,0
100,2021-09-06 00:00:10.000,tag1,2.4747694842113748,6.658680256378592,0.0,0
101,2021-09-06 00:00:10.100,tag1,2.4492619639360567,6.628976996066365,0.0,0
102,2021-09-06 00:00:10.200,tag1,2.4401509430498276,6.6490827245390935,0.0,0
103,2021-09-06 00:00:10.300,tag1,2.3294763117402915,6.668951866311283,0.0,0
104,2021-09-06 00:00:10.400,tag1,2.318014644969044,6.649033955292422,0.0,0
105,2021-09-06 00:00:10.500,tag1,2.2425239767827008,6.661459485363619,0.0,0
106,2021-09-06 00:00:10.600,tag1,2.1706693721547228,6.619477104868725,0.0,0
107,2021-09-06 00:00:10.700,tag1,2.188976810532305,6.6410138968351315,0.0,0
108,2021-09-06 00:00:10.800,tag1,2.1156817384367734,6.703843950381253,0.0,0
109,2021-09-06 00:00:10.900,tag1,2.038913745936333,6.650846071317088,0.0,0
110,2021-09-06 00:00:11.000,tag1,2.0065249684119437,6.669740729198932,0.0,0
111,2021-09-06 00:00:11.100,tag1,1.994602539078031,6.650119487799775,0.0,0
112,2021-09-06 00:00:11.200,tag1,1.8577963942908404,6.668716559017952,0.0,0
113,2021-09-06 00:00:11.300,tag1,1.8816878772059868,6.638557623814602,0.0,0
114,2021-09-06 00:00:11.400,tag1,1.7837487284764815,6.6518107867241945,0.0,0
115,2021-09-06 00:00:11.500,tag1,1.8048777487238472,6.606652260475242,0.0,0
116,2021-09-06 00:00:11.600,tag1,1.7137254175763008,6.750817187815703,0.0,0
117,2021-09-06 00:00:11.700,tag1,1.5678433625879284,6.658610369860081,0.0,0
118,2021-09-06 00:00:11.800,tag1,1.5423495808809062,6.74389975980875,0.0,0
119,2021-09-06 00:00:11.900,tag1,1.5369222277097334,6.659342903073739,0.0,0
120,2021-09-06 00:00:12.000,tag1,1.452342230939514,6.618368768580342,0.0,0
121,2021-09-06 00:00:12.100,tag1,1.5411524993663464,6.569952269663815,0.0,0
122,2021-09-06 00:00:12.200,tag1,1.3894744234835055,6.596987880337421,0.0,0
123,2021-09-06 00:00:12.300,tag1,1.3808792409902018,6.680672532864536,0.0,0
124,2021-09-06 00:00:12.400,tag1,1.2520778239074617,6.67022495561995,0.0,0
125,2021-09-06 00:00:12.500,tag1,1.2767804334473642,6.636564351177113,0.0,0
126,2021-09-06 00:00:12.600,tag1,1.2042079618591837,6.644162279210326,0.0,0
127,2021-09-06 00:00:12.700,tag1,1.2019120023249537,6.740785847609792,0.0,0
128,2021-09-06 00:00:12.800,tag1,1.1405637313639958,6.731658755003319,0.0,0
129,2021-09-06 00:00:12.900,tag1,1.085415689337602,6.716972292119808,0.0,0
130,2021-09-06 00:00:13.000,tag1,0.9942696590618567,6.596719862972813,0.0,0
131,2021-09-06 00:00:13.100,tag1,1.0927429759282523,6.613580906775126,0.0,0
132,2021-09-06 00:00:13.200,tag1,0.9657193120747056,6.625315061370168,0.0,0
133,2021-09-06 00:00:13.300,tag1,1.1174361103621506,6.6795243819451695,0.0,0
134,2021-09-06 00:00:13.400,tag1,1.0458576297859628,6.592320798207783,0.0,0
135,2021-09-06 00:00:13.500,tag1,0.9098184201907493,6.717384809239137,0.0,0
136,2021-09-06 00:00:13.600,tag1,0.9360599549048665,6.638898337781466,0.0,0
137,2021-09-06 00:00:13.700,tag1,1.01201836652033,6.727152357349525,0.0,0
138,2021-09-06 00:00:13.800,tag1,1.1172163047209747,6.683276196529656,0.0,0
139,2021-09-06 00:00:13.900,tag1,1.1960363189156316,6.669678663975453,0.0,0
140,2021-09-06 00:00:14.000,tag1,1.050544914513353,6.676207841094927,0.0,0
141,2021-09-06 00:00:14.100,tag1,1.0286524057653157,6.679164581137222,0.0,0
142,2021-09-06 00:00:14.200,tag1,0.9730579676787814,6.593225426753347,0.0,0
143,2021-09-06 00:00:14.300,tag1,1.0578054287056617,6.71406640266263,0.0,0
144,2021-09-06 00:00:14.400,tag1,1.081094289136661,6.619698444377934,0.0,0
145,2021-09-06 00:00:14.500,tag1,1.0600501276802907,6.675402343531875,0.0,0
146,2021-09-06 00:00:14.600,tag1,1.0489879128015853,6.65042481563504,0.0,0
147,2021-09-06 00:00:14.700,tag1,1.0528817395492824,6.593253567751056,0.0,0
148,2021-09-06 00:00:14.800,tag1,1.0412969487413855,6.593125639319339,0.0,0
149,2021-09-06 00:00:14.900,tag1,0.950556760694595,6.718440963787813,0.0,0
150,2021-09-06 00:00:15.000,tag1,0.9833247836903567,6.622650394811181,0.0,0
151,2021-09-06 00:00:15.100,tag1,1.1636211130692442,6.721737050538682,0.0,0
152,2021-09-06 00:00:15.200,tag1,1.1672046086479897,6.701560414481274,0.0,0
153,2021-09-06 00:00:15.300,tag1,1.1892741345500544,6.677603552573891,0.0,0
154,2021-09-06 00:00:15.400,tag1,1.2104503868146628,6.674198198555714,0.0,0
155,2021-09-06 00:00:15.500,tag1,1.2850505424212795,6.705894130067647,0.0,0
156,2021-09-06 00:00:15.600,tag1,1.4222628639844141,6.720681644536062,0.0,0
157,2021-09-06 00:00:15.700,tag1,1.351817810604457,6.648076655491681,0.0,0
158,2021-09-06 00:00:15.800,tag1,1.4487095136240682,6.702013534654489,0.0,0
159,2021-09-06 00:00:15.900,tag1,1.5006584203355944,6.763118673240321,0.0,0
160,2021-09-06 00:00:16.000,tag1,1.5663393664081497,6.758716976329387,0.0,0
